Expediente Caso;Expediente Víctima;CAVD;Comuna Delito;Fecha Ingreso;Mes Ingreso;Año Ingreso;Fecha Finalización;Mes Finalización;Año Finalización
NULL;VIIR2293;36 Angol;Collipulli;10-06-2013;6;2013;10-06-2013;6;2013
NULL;VIIR2294;36 Angol;Lumaco;05-07-2013;7;2013;05-07-2013;7;2013
NULL;VIIR2295;36 Angol;Lumaco;05-07-2013;7;2013;05-07-2013;7;2013
NULL;VIIR2296;36 Angol;Lumaco;05-07-2013;7;2013;05-07-2013;7;2013
NULL;VIIR2297;36 Angol;Lumaco;05-07-2013;7;2013;05-07-2013;7;2013
NULL;VIIR23493;36 Angol;Rancagua;07-11-2016;11;2016;21-11-2016;11;2016
NULL;VIIR23537;36 Angol;Cerrillos;04-11-2016;11;2016;18-11-2016;11;2016
NULL;VIIR3175;36 Angol;Ercilla;07-08-2013;8;2013;07-08-2013;8;2013
NULL;VIIR3176;36 Angol;Gorbea;09-08-2013;8;2013;09-08-2013;8;2013
NULL;VIIR3178;36 Angol;Temuco;09-08-2013;8;2013;09-08-2013;8;2013
NULL;VIIR3179;36 Angol;Victoria;16-08-2013;8;2013;16-08-2013;8;2013
NULL;VIIR3473;36 Angol;Ercilla;26-08-2013;8;2013;26-08-2013;8;2013
NULL;VIIR3904;36 Angol;Collipulli;12-09-2013;9;2013;12-09-2013;9;2013
NULL;VIIR3905;36 Angol;Collipulli;12-09-2013;9;2013;12-09-2013;9;2013
NULL;VIIR3906;36 Angol;Collipulli;12-09-2013;9;2013;12-09-2013;9;2013
NULL;VIIR4733;36 Angol;Angol;23-07-2013;7;2013;23-07-2013;7;2013
NULL;VIIR4734;36 Angol;Victoria;02-10-2013;10;2013;02-10-2013;10;2013
NULL;VIIR4735;36 Angol;Victoria;02-10-2013;10;2013;02-10-2013;10;2013
NULL;VIIR4736;36 Angol;Renaico;16-10-2013;10;2013;16-10-2013;10;2013
NULL;VIIR5066;36 Angol;Collipulli;28-10-2013;10;2013;28-10-2013;10;2013
NULL;VIIR5067;36 Angol;Victoria;04-11-2013;11;2013;04-11-2013;11;2013
NULL;VIIR7969;36 Angol;Collipulli;07-01-2014;1;2014;07-01-2014;1;2014
NULL;VIIR7970;36 Angol;Collipulli;07-01-2014;1;2014;07-01-2014;1;2014
NULL;VIIR8821;36 Angol;Collipulli;16-10-2013;10;2013;16-10-2013;10;2013
NULL;VIIR8822;36 Angol;Collipulli;16-10-2013;10;2013;16-10-2013;10;2013
NULL;VIIR8825;36 Angol;Angol;25-11-2013;11;2013;25-11-2013;11;2013
NULL;VIIR8834;36 Angol;San Rosendo;28-11-2013;11;2013;28-11-2013;11;2013
NULL;VIIR8836;36 Angol;Curacautín;04-12-2013;12;2013;04-12-2013;12;2013
NULL;VIIR9181;36 Angol;Victoria;18-02-2014;2;2014;18-02-2014;2;2014
NULL;VIIR9276;36 Angol;Collipulli;27-11-2013;11;2013;27-11-2013;11;2013
NULL;VIIR9277;36 Angol;Angol;17-01-2014;1;2014;17-01-2014;1;2014
CIIR0116;VIIR0001;36 Angol;Angol;23-01-2017;1;2017;25-01-2017;1;2017
CIIR0116;VIIR0002;36 Angol;Angol;23-01-2017;1;2017;25-01-2017;1;2017
CIIR0116;VIIR0003;36 Angol;Angol;23-01-2017;1;2017;25-01-2017;1;2017
CIIR0117;VIIR0004;36 Angol;Collipulli;01-02-2017;2;2017;09-02-2017;2;2017
CIIR0120;VIIR0005;36 Angol;Angol;15-03-2017;3;2017;15-03-2017;3;2017
CIIR0123;VIIR0006;36 Angol;Ercilla;23-06-2017;6;2017;23-06-2017;6;2017
CIIR0125;VIIR0007;36 Angol;Los Sauces;24-07-2017;7;2017;24-07-2017;7;2017
CIIR0132;VIIR0008;36 Angol;Angol;28-08-2017;8;2017;28-08-2017;8;2017
CIIR0133;VIIR0009;36 Angol;Angol;30-08-2017;8;2017;30-08-2017;8;2017
CIIR0141;VIIR0010;36 Angol;Renaico;09-11-2017;11;2017;13-11-2017;11;2017
CIIR0145;VIIR0011;36 Angol;Collipulli;04-01-2018;1;2018;04-01-2018;1;2018
CIIR0147;VIIR0012;36 Angol;Traiguén;12-01-2018;1;2018;18-01-2018;1;2018
CIIR0147;VIIR0013;36 Angol;Traiguén;12-01-2018;1;2018;18-01-2018;1;2018
CIIR0149;VIIR0014;36 Angol;Collipulli;28-03-2018;3;2018;31-03-2018;3;2018
CIIR0151;VIIR0015;36 Angol;Renaico;10-08-2018;8;2018;14-08-2018;8;2018
CIIR0152;VIIR0016;36 Angol;Angol;13-09-2018;9;2018;20-09-2018;9;2018
CIIR0152;VIIR0017;36 Angol;Angol;13-09-2018;9;2018;20-09-2018;9;2018
CIIR0152;VIIR0018;36 Angol;Angol;13-09-2018;9;2018;20-09-2018;9;2018
CIIR0156;VIIR0019;36 Angol;Angol;09-10-2018;10;2018;10-10-2018;10;2018
CIIR0159;VIIR0020;36 Angol;Renaico;14-11-2018;11;2018;19-11-2018;11;2018
CIIR0161;VIIR0021;36 Angol;Ercilla;19-11-2018;11;2018;19-11-2018;11;2018
CIIR0161;VIIR0022;36 Angol;Ercilla;19-11-2018;11;2018;19-11-2018;11;2018
CIIR0161;VIIR0023;36 Angol;Ercilla;19-11-2018;11;2018;19-11-2018;11;2018
CIIR0161;VIIR0024;36 Angol;Ercilla;19-11-2018;11;2018;19-11-2018;11;2018
CIIR0161;VIIR0025;36 Angol;Ercilla;19-11-2018;11;2018;19-11-2018;11;2018
CIIR0161;VIIR0026;36 Angol;Ercilla;19-11-2018;11;2018;19-11-2018;11;2018
CIIR0161;VIIR0027;36 Angol;Ercilla;19-11-2018;11;2018;19-11-2018;11;2018
CIIR0162;VIIR0028;36 Angol;Ercilla;23-01-2019;1;2019;23-01-2019;1;2019
CIIR0163;VIIR0030;36 Angol;Angol;05-02-2019;2;2019;05-02-2019;2;2019
CIIR0164;VIIR0029;36 Angol;Victoria;05-02-2019;2;2019;06-02-2019;2;2019
CIIR0166;VIIR0031;36 Angol;Angol;08-02-2019;2;2019;08-02-2019;2;2019
CIIR0166;VIIR0032;36 Angol;Angol;08-02-2019;2;2019;08-02-2019;2;2019
CIIR0168;VIIR0033;36 Angol;Angol;25-03-2019;3;2019;25-03-2019;3;2019
CIIR0169;VIIR0034;36 Angol;Angol;22-04-2019;4;2019;22-04-2019;4;2019
CIIR0177;VIIR0035;36 Angol;Ercilla;14-06-2019;6;2019;25-06-2019;6;2019
CIIR0180;VIIR0036;36 Angol;Purén;03-10-2019;10;2019;04-10-2019;10;2019
CIIR0181;VIIR0037;36 Angol;Angol;30-12-2019;12;2019;09-01-2020;1;2020
CIIR0181;VIIR0038;36 Angol;Angol;30-12-2019;12;2019;09-01-2020;1;2020
CIIR0182;VIIR0039;36 Angol;Angol;03-01-2020;1;2020;06-01-2020;1;2020
CIIR0182;VIIR0040;36 Angol;Angol;03-01-2020;1;2020;06-01-2020;1;2020
CIIR0183;VIIR0041;36 Angol;Los Sauces;07-02-2020;2;2020;10-02-2020;2;2020
CIIR0183;VIIR0042;36 Angol;Los Sauces;07-02-2020;2;2020;10-02-2020;2;2020
CIIR0183;VIIR0043;36 Angol;Los Sauces;07-02-2020;2;2020;10-02-2020;2;2020
CIIR0184;VIIR0044;36 Angol;Angol;08-05-2020;5;2020;13-05-2020;5;2020
CIIR0187;VIIR0045;36 Angol;Angol;13-05-2020;5;2020;25-05-2020;5;2020
CIIR0187;VIIR0046;36 Angol;Angol;13-05-2020;5;2020;25-05-2020;5;2020
CIIR0191;VIIR0047;36 Angol;Lumaco;05-05-2021;5;2021;06-05-2021;5;2021
CIIR0192;VIIR0048;36 Angol;Ercilla;05-07-2021;7;2021;06-07-2021;7;2021
CIIR0197;VIIR0049;36 Angol;Angol;10-09-2021;9;2021;14-09-2021;9;2021
CIIR0198;VIIR0050;36 Angol;Angol;29-09-2021;9;2021;29-09-2021;9;2021
CIIR0199;VIIR0051;36 Angol;Angol;23-11-2021;11;2021;23-11-2021;11;2021
CIIR0199;VIIR0052;36 Angol;Angol;23-11-2021;11;2021;25-11-2021;11;2021
CIIR0203;VIIR0053;36 Angol;Angol;30-09-2022;9;2022;04-10-2022;10;2022
CIIR0203;VIIR0054;36 Angol;Angol;30-09-2022;9;2022;04-10-2022;10;2022
CIIR0204;VIIR0055;36 Angol;Angol;13-10-2022;10;2022;13-10-2022;10;2022
NULL;VBH16696;38 Collipulli;Santiago;09-03-2015;3;2015;09-03-2015;3;2015
NULL;VBH18001;38 Collipulli;Santiago;01-07-2015;7;2015;01-07-2015;7;2015
NULL;VBH18002;38 Collipulli;Angol;01-07-2015;7;2015;01-07-2015;7;2015
NULL;VBH18003;38 Collipulli;Quilpué;08-04-2015;4;2015;08-04-2015;4;2015
NULL;VBH18899;38 Collipulli;Collipulli;06-10-2015;10;2015;08-10-2015;10;2015
NULL;VBH18900;38 Collipulli;Collipulli;06-10-2015;10;2015;08-10-2015;10;2015
NULL;VBH18901;38 Collipulli;Collipulli;06-10-2015;10;2015;08-10-2015;10;2015
NULL;VBH18902;38 Collipulli;Santiago;06-10-2015;10;2015;08-10-2015;10;2015
NULL;VBH18903;38 Collipulli;Santiago;06-10-2015;10;2015;08-10-2015;10;2015
NULL;VBH19123;38 Collipulli;Rengo;08-10-2015;10;2015;10-10-2015;10;2015
NULL;VBH19568;38 Collipulli;Parral;14-12-2015;12;2015;16-12-2015;12;2015
NULL;VBH19569;38 Collipulli;Valparaíso;10-12-2015;12;2015;12-12-2015;12;2015
NULL;VBH19826;38 Collipulli;Santiago;19-01-2016;1;2016;21-01-2016;1;2016
NULL;VBH20317;38 Collipulli;San Bernardo;11-02-2016;2;2016;13-02-2016;2;2016
NULL;VIR0352;39 Temuco;Padre las Casas;03-06-2013;6;2013;03-06-2013;6;2013
NULL;VIR0622;39 Temuco;Purén;03-05-2013;5;2013;03-05-2013;5;2013
NULL;VIR0623;39 Temuco;Purén;03-05-2013;5;2013;03-05-2013;5;2013
NULL;VIR0624;39 Temuco;Collipulli;03-05-2013;5;2013;03-05-2013;5;2013
NULL;VIR0625;39 Temuco;Temuco;03-05-2013;5;2013;03-05-2013;5;2013
NULL;VIR0649;39 Temuco;Renaico;20-05-2013;5;2013;20-05-2013;5;2013
NULL;VIR0650;39 Temuco;Padre las Casas;31-05-2013;5;2013;31-05-2013;5;2013
NULL;VIR0656;39 Temuco;Angol;31-05-2013;5;2013;31-05-2013;5;2013
NULL;VIR0657;39 Temuco;Angol;31-05-2013;5;2013;31-05-2013;5;2013
NULL;VIR0658;39 Temuco;Curarrehue;31-05-2013;5;2013;31-05-2013;5;2013
NULL;VIR0660;39 Temuco;Temuco;31-05-2013;5;2013;31-05-2013;5;2013
NULL;VIR0692;39 Temuco;Temuco;10-06-2013;6;2013;10-06-2013;6;2013
NULL;VIR0697;39 Temuco;Nueva Imperial;11-06-2013;6;2013;11-06-2013;6;2013
NULL;VIR0816;39 Temuco;Angol;11-04-2013;4;2013;11-04-2013;4;2013
NULL;VIR0817;39 Temuco;Temuco;19-04-2013;4;2013;19-04-2013;4;2013
NULL;VIR0818;39 Temuco;Pitrufquén;19-04-2013;4;2013;19-04-2013;4;2013
NULL;VIR0819;39 Temuco;Victoria;26-04-2013;4;2013;26-04-2013;4;2013
NULL;VIR0820;39 Temuco;Renaico;26-04-2013;4;2013;26-04-2013;4;2013
NULL;VIR0821;39 Temuco;Temuco;26-04-2013;4;2013;26-04-2013;4;2013
NULL;VIR0822;39 Temuco;Traiguén;20-05-2013;5;2013;20-05-2013;5;2013
NULL;VIR0823;39 Temuco;Santiago;20-05-2013;5;2013;20-05-2013;5;2013
NULL;VIR0824;39 Temuco;Carahue;31-05-2013;5;2013;31-05-2013;5;2013
NULL;VIR0825;39 Temuco;Teodoro Schmidt;12-06-2013;6;2013;12-06-2013;6;2013
NULL;VIR11931;39 Temuco;Freire;04-02-2014;2;2014;04-02-2014;2;2014
NULL;VIR11932;39 Temuco;Cholchol;04-02-2014;2;2014;04-02-2014;2;2014
NULL;VIR11933;39 Temuco;Hualpén;04-02-2014;2;2014;04-02-2014;2;2014
NULL;VIR11936;39 Temuco;Temuco;07-02-2014;2;2014;07-02-2014;2;2014
NULL;VIR11938;39 Temuco;Saavedra;10-02-2014;2;2014;10-02-2014;2;2014
NULL;VIR11940;39 Temuco;Lautaro;11-02-2014;2;2014;11-02-2014;2;2014
NULL;VIR12023;39 Temuco;Temuco;25-02-2014;2;2014;25-02-2014;2;2014
NULL;VIR12024;39 Temuco;Temuco;25-02-2014;2;2014;25-02-2014;2;2014
NULL;VIR12025;39 Temuco;Gorbea;25-02-2014;2;2014;25-02-2014;2;2014
NULL;VIR12026;39 Temuco;Gorbea;25-02-2014;2;2014;25-02-2014;2;2014
NULL;VIR12042;39 Temuco;Saavedra;27-02-2014;2;2014;27-02-2014;2;2014
NULL;VIR12153;39 Temuco;Temuco;03-03-2014;3;2014;03-03-2014;3;2014
NULL;VIR12154;39 Temuco;Temuco;03-03-2014;3;2014;03-03-2014;3;2014
NULL;VIR12155;39 Temuco;Temuco;03-03-2014;3;2014;03-03-2014;3;2014
NULL;VIR12156;39 Temuco;Temuco;03-03-2014;3;2014;03-03-2014;3;2014
NULL;VIR12163;39 Temuco;Temuco;04-03-2014;3;2014;04-03-2014;3;2014
NULL;VIR12165;39 Temuco;Cholchol;04-03-2014;3;2014;04-03-2014;3;2014
NULL;VIR12209;39 Temuco;Temuco;10-03-2014;3;2014;10-03-2014;3;2014
NULL;VIR12210;39 Temuco;Temuco;10-03-2014;3;2014;10-03-2014;3;2014
NULL;VIR12211;39 Temuco;Temuco;10-03-2014;3;2014;10-03-2014;3;2014
NULL;VIR12212;39 Temuco;Galvarino;10-03-2014;3;2014;10-03-2014;3;2014
NULL;VIR12213;39 Temuco;Galvarino;10-03-2014;3;2014;10-03-2014;3;2014
NULL;VIR12214;39 Temuco;Galvarino;10-03-2014;3;2014;10-03-2014;3;2014
NULL;VIR12215;39 Temuco;Galvarino;10-03-2014;3;2014;10-03-2014;3;2014
NULL;VIR12216;39 Temuco;Temuco;10-03-2014;3;2014;10-03-2014;3;2014
NULL;VIR12217;39 Temuco;Galvarino;10-03-2014;3;2014;10-03-2014;3;2014
NULL;VIR12238;39 Temuco;Padre las Casas;11-03-2014;3;2014;11-03-2014;3;2014
NULL;VIR12239;39 Temuco;Padre las Casas;11-03-2014;3;2014;11-03-2014;3;2014
NULL;VIR12307;39 Temuco;Lautaro;17-03-2014;3;2014;17-03-2014;3;2014
NULL;VIR12308;39 Temuco;Lautaro;17-03-2014;3;2014;17-03-2014;3;2014
NULL;VIR12309;39 Temuco;Lautaro;17-03-2014;3;2014;17-03-2014;3;2014
NULL;VIR12327;39 Temuco;Vilcún;19-03-2014;3;2014;19-03-2014;3;2014
NULL;VIR12328;39 Temuco;Vilcún;19-03-2014;3;2014;19-03-2014;3;2014
NULL;VIR12329;39 Temuco;Vilcún;19-03-2014;3;2014;19-03-2014;3;2014
NULL;VIR12377;39 Temuco;Padre las Casas;24-03-2014;3;2014;24-03-2014;3;2014
NULL;VIR12623;39 Temuco;Temuco;02-04-2014;4;2014;02-04-2014;4;2014
NULL;VIR12624;39 Temuco;Padre las Casas;02-04-2014;4;2014;02-04-2014;4;2014
NULL;VIR12625;39 Temuco;Padre las Casas;02-04-2014;4;2014;02-04-2014;4;2014
NULL;VIR12626;39 Temuco;Padre las Casas;02-04-2014;4;2014;02-04-2014;4;2014
NULL;VIR12644;39 Temuco;Temuco;04-04-2014;4;2014;04-04-2014;4;2014
NULL;VIR12683;39 Temuco;Temuco;09-04-2014;4;2014;09-04-2014;4;2014
NULL;VIR12684;39 Temuco;Temuco;09-04-2014;4;2014;09-04-2014;4;2014
NULL;VIR12800;39 Temuco;Loncoche;22-04-2014;4;2014;22-04-2014;4;2014
NULL;VIR12803;39 Temuco;Temuco;23-04-2014;4;2014;23-04-2014;4;2014
NULL;VIR13121;39 Temuco;Pucón;21-04-2014;4;2014;21-04-2014;4;2014
NULL;VIR13139;39 Temuco;Vilcún;24-04-2014;4;2014;24-04-2014;4;2014
NULL;VIR13186;39 Temuco;Temuco;28-04-2014;4;2014;28-04-2014;4;2014
NULL;VIR13187;39 Temuco;Lautaro;28-04-2014;4;2014;28-04-2014;4;2014
NULL;VIR13204;39 Temuco;Villarrica;29-04-2014;4;2014;29-04-2014;4;2014
NULL;VIR13520;39 Temuco;Pitrufquén;28-04-2014;4;2014;28-04-2014;4;2014
NULL;VIR13521;39 Temuco;Pitrufquén;28-04-2014;4;2014;28-04-2014;4;2014
NULL;VIR13522;39 Temuco;Pitrufquén;28-04-2014;4;2014;28-04-2014;4;2014
NULL;VIR13611;39 Temuco;Temuco;17-04-2014;4;2014;17-04-2014;4;2014
NULL;VIR13688;39 Temuco;Saavedra;19-05-2014;5;2014;19-05-2014;5;2014
NULL;VIR13748;39 Temuco;Villarrica;20-05-2014;5;2014;20-05-2014;5;2014
NULL;VIR13884;39 Temuco;Temuco;14-05-2014;5;2014;14-05-2014;5;2014
NULL;VIR13942;39 Temuco;Padre las Casas;16-05-2014;5;2014;16-05-2014;5;2014
NULL;VIR13950;39 Temuco;Temuco;26-05-2014;5;2014;26-05-2014;5;2014
NULL;VIR14126;39 Temuco;Talca;27-05-2014;5;2014;27-05-2014;5;2014
NULL;VIR14134;39 Temuco;Talca;24-04-2014;4;2014;24-04-2014;4;2014
NULL;VIR14173;39 Temuco;Temuco;12-05-2014;5;2014;12-05-2014;5;2014
NULL;VIR14174;39 Temuco;Huasco;05-05-2014;5;2014;05-05-2014;5;2014
NULL;VIR14240;39 Temuco;Santiago;09-06-2014;6;2014;09-06-2014;6;2014
NULL;VIR14243;39 Temuco;Ñuñoa;11-06-2014;6;2014;11-06-2014;6;2014
NULL;VIR14295;39 Temuco;Temuco;18-06-2014;6;2014;18-06-2014;6;2014
NULL;VIR14296;39 Temuco;Temuco;18-06-2014;6;2014;18-06-2014;6;2014
NULL;VIR14297;39 Temuco;Victoria;16-06-2014;6;2014;16-06-2014;6;2014
NULL;VIR14318;39 Temuco;Osorno;23-06-2014;6;2014;23-06-2014;6;2014
NULL;VIR14463;39 Temuco;El Bosque;08-07-2014;7;2014;08-07-2014;7;2014
NULL;VIR14480;39 Temuco;Osorno;08-07-2014;7;2014;08-07-2014;7;2014
NULL;VIR14589;39 Temuco;Cholchol;22-07-2014;7;2014;22-07-2014;7;2014
NULL;VIR14590;39 Temuco;Arica;23-06-2014;6;2014;23-06-2014;6;2014
NULL;VIR14787;39 Temuco;Santiago;04-08-2014;8;2014;04-08-2014;8;2014
NULL;VIR14788;39 Temuco;San Miguel;17-07-2014;7;2014;17-07-2014;7;2014
NULL;VIR14802;39 Temuco;Santiago;22-07-2014;7;2014;22-07-2014;7;2014
NULL;VIR14804;39 Temuco;Puerto Montt;05-08-2014;8;2014;05-08-2014;8;2014
NULL;VIR14806;39 Temuco;Padre las Casas;01-08-2014;8;2014;01-08-2014;8;2014
NULL;VIR14807;39 Temuco;Viña del Mar;23-07-2014;7;2014;23-07-2014;7;2014
NULL;VIR14833;39 Temuco;Santiago;12-08-2014;8;2014;12-08-2014;8;2014
NULL;VIR14849;39 Temuco;Temuco;04-08-2014;8;2014;04-08-2014;8;2014
NULL;VIR14850;39 Temuco;Temuco;04-08-2014;8;2014;04-08-2014;8;2014
NULL;VIR14851;39 Temuco;Arica;22-07-2014;7;2014;22-07-2014;7;2014
NULL;VIR14863;39 Temuco;Padre las Casas;18-08-2014;8;2014;18-08-2014;8;2014
NULL;VIR14864;39 Temuco;La Pintana;19-08-2014;8;2014;19-08-2014;8;2014
NULL;VIR14882;39 Temuco;Santiago;18-08-2014;8;2014;18-08-2014;8;2014
NULL;VIR14883;39 Temuco;Temuco;21-08-2014;8;2014;21-08-2014;8;2014
NULL;VIR14884;39 Temuco;Temuco;21-08-2014;8;2014;21-08-2014;8;2014
NULL;VIR14885;39 Temuco;Los Angeles;12-08-2014;8;2014;12-08-2014;8;2014
NULL;VIR14904;39 Temuco;Concon;14-08-2014;8;2014;14-08-2014;8;2014
NULL;VIR14973;39 Temuco;Arica;19-06-2014;6;2014;19-06-2014;6;2014
NULL;VIR14991;39 Temuco;Padre las Casas;03-09-2014;9;2014;03-09-2014;9;2014
NULL;VIR14992;39 Temuco;Arica;10-07-2014;7;2014;10-07-2014;7;2014
NULL;VIR15162;39 Temuco;Santiago;24-09-2014;9;2014;24-09-2014;9;2014
NULL;VIR15265;39 Temuco;Viña del Mar;29-09-2014;9;2014;29-09-2014;9;2014
NULL;VIR15310;39 Temuco;San Felipe;29-09-2014;9;2014;29-09-2014;9;2014
NULL;VIR15345;39 Temuco;Frutillar;10-10-2014;10;2014;10-10-2014;10;2014
NULL;VIR15356;39 Temuco;Futrono;01-09-2014;9;2014;01-09-2014;9;2014
NULL;VIR15513;39 Temuco;Pucón;27-10-2014;10;2014;27-10-2014;10;2014
NULL;VIR15514;39 Temuco;Puerto Montt;27-10-2014;10;2014;27-10-2014;10;2014
NULL;VIR15554;39 Temuco;Puente Alto;16-10-2014;10;2014;16-10-2014;10;2014
NULL;VIR15576;39 Temuco;Temuco;04-11-2014;11;2014;04-11-2014;11;2014
NULL;VIR15577;39 Temuco;Santiago;30-10-2014;10;2014;30-10-2014;10;2014
NULL;VIR15616;39 Temuco;Santiago;13-11-2014;11;2014;13-11-2014;11;2014
NULL;VIR15617;39 Temuco;Santiago;13-11-2014;11;2014;13-11-2014;11;2014
NULL;VIR15618;39 Temuco;Santiago;13-11-2014;11;2014;13-11-2014;11;2014
NULL;VIR15619;39 Temuco;Quillota;06-11-2014;11;2014;06-11-2014;11;2014
NULL;VIR15635;39 Temuco;El Bosque;05-11-2014;11;2014;05-11-2014;11;2014
NULL;VIR15651;39 Temuco;Estación Central;03-11-2014;11;2014;03-11-2014;11;2014
NULL;VIR15655;39 Temuco;Castro;08-10-2014;10;2014;08-10-2014;10;2014
NULL;VIR15678;39 Temuco;Temuco;19-11-2014;11;2014;19-11-2014;11;2014
NULL;VIR15679;39 Temuco;Santiago;19-11-2014;11;2014;19-11-2014;11;2014
NULL;VIR15699;39 Temuco;Los Angeles;03-11-2014;11;2014;03-11-2014;11;2014
NULL;VIR15722;39 Temuco;Osorno;02-12-2014;12;2014;02-12-2014;12;2014
NULL;VIR15755;39 Temuco;Osorno;19-11-2014;11;2014;19-11-2014;11;2014
NULL;VIR15761;39 Temuco;Santiago;26-09-2014;9;2014;26-09-2014;9;2014
NULL;VIR15763;39 Temuco;Lautaro;18-12-2014;12;2014;18-12-2014;12;2014
NULL;VIR15764;39 Temuco;Osorno;18-12-2014;12;2014;18-12-2014;12;2014
NULL;VIR15777;39 Temuco;Temuco;16-12-2014;12;2014;16-12-2014;12;2014
NULL;VIR15778;39 Temuco;Temuco;22-12-2014;12;2014;22-12-2014;12;2014
NULL;VIR15779;39 Temuco;Quilpué;30-09-2014;9;2014;30-09-2014;9;2014
NULL;VIR15896;39 Temuco;Villarrica;30-12-2014;12;2014;30-12-2014;12;2014
NULL;VIR15897;39 Temuco;Lo Prado;26-12-2014;12;2014;26-12-2014;12;2014
NULL;VIR15900;39 Temuco;San Antonio;25-09-2014;9;2014;25-09-2014;9;2014
NULL;VIR15921;39 Temuco;Santiago;22-12-2014;12;2014;22-12-2014;12;2014
NULL;VIR15977;39 Temuco;Renca;22-12-2014;12;2014;22-12-2014;12;2014
NULL;VIR15997;39 Temuco;Cañete;07-01-2015;1;2015;07-01-2015;1;2015
NULL;VIR16038;39 Temuco;Las Cabras;06-01-2015;1;2015;06-01-2015;1;2015
NULL;VIR16108;39 Temuco;Hualañé;06-11-2014;11;2014;06-11-2014;11;2014
NULL;VIR16115;39 Temuco;Valparaíso;19-01-2015;1;2015;19-01-2015;1;2015
NULL;VIR16154;39 Temuco;Peñalolén;21-01-2015;1;2015;21-01-2015;1;2015
NULL;VIR16155;39 Temuco;Renca;21-01-2015;1;2015;21-01-2015;1;2015
NULL;VIR16156;39 Temuco;Quilicura;21-01-2015;1;2015;21-01-2015;1;2015
NULL;VIR16157;39 Temuco;Peñalolén;21-01-2015;1;2015;21-01-2015;1;2015
NULL;VIR16158;39 Temuco;Nueva Imperial;21-01-2015;1;2015;21-01-2015;1;2015
NULL;VIR16159;39 Temuco;Putaendo;21-01-2015;1;2015;21-01-2015;1;2015
NULL;VIR16166;39 Temuco;Chimbarongo;21-01-2015;1;2015;21-01-2015;1;2015
NULL;VIR16174;39 Temuco;Carahue;21-01-2015;1;2015;21-01-2015;1;2015
NULL;VIR16175;39 Temuco;Santiago;21-01-2015;1;2015;21-01-2015;1;2015
NULL;VIR16176;39 Temuco;Osorno;26-01-2015;1;2015;26-01-2015;1;2015
NULL;VIR16178;39 Temuco;Villarrica;26-01-2015;1;2015;26-01-2015;1;2015
NULL;VIR16179;39 Temuco;Villarrica;26-01-2015;1;2015;26-01-2015;1;2015
NULL;VIR16180;39 Temuco;Viña del Mar;12-01-2015;1;2015;12-01-2015;1;2015
NULL;VIR16191;39 Temuco;Santiago;27-01-2015;1;2015;27-01-2015;1;2015
NULL;VIR16197;39 Temuco;Puerto Montt;28-01-2015;1;2015;28-01-2015;1;2015
NULL;VIR16207;39 Temuco;Freire;29-01-2015;1;2015;29-01-2015;1;2015
NULL;VIR16208;39 Temuco;Renca;21-01-2015;1;2015;21-01-2015;1;2015
NULL;VIR16209;39 Temuco;Santiago;22-01-2015;1;2015;22-01-2015;1;2015
NULL;VIR16231;39 Temuco;Pichilemu;28-01-2015;1;2015;28-01-2015;1;2015
NULL;VIR16254;39 Temuco;Punta Arenas;04-02-2015;2;2015;04-02-2015;2;2015
NULL;VIR16336;39 Temuco;Santiago;11-02-2015;2;2015;11-02-2015;2;2015
NULL;VIR16341;39 Temuco;Carahue;09-02-2015;2;2015;09-02-2015;2;2015
NULL;VIR16342;39 Temuco;San Antonio;09-02-2015;2;2015;09-02-2015;2;2015
NULL;VIR16343;39 Temuco;Santiago;26-01-2015;1;2015;26-01-2015;1;2015
NULL;VIR16352;39 Temuco;Temuco;19-01-2015;1;2015;19-01-2015;1;2015
NULL;VIR16353;39 Temuco;Temuco;19-01-2015;1;2015;19-01-2015;1;2015
NULL;VIR16354;39 Temuco;Lebu;09-02-2015;2;2015;09-02-2015;2;2015
NULL;VIR16355;39 Temuco;Galvarino;09-02-2015;2;2015;09-02-2015;2;2015
NULL;VIR16356;39 Temuco;Río Negro;10-02-2015;2;2015;10-02-2015;2;2015
NULL;VIR16369;39 Temuco;Temuco;28-01-2015;1;2015;28-01-2015;1;2015
NULL;VIR16370;39 Temuco;Temuco;28-01-2015;1;2015;28-01-2015;1;2015
NULL;VIR16371;39 Temuco;Temuco;28-01-2015;1;2015;28-01-2015;1;2015
NULL;VIR16372;39 Temuco;Temuco;28-01-2015;1;2015;28-01-2015;1;2015
NULL;VIR16373;39 Temuco;Concon;03-02-2015;2;2015;03-02-2015;2;2015
NULL;VIR16383;39 Temuco;Melipeuco;09-02-2015;2;2015;09-02-2015;2;2015
NULL;VIR16384;39 Temuco;Santa Cruz;03-02-2015;2;2015;03-02-2015;2;2015
NULL;VIR16399;39 Temuco;Temuco;30-01-2015;1;2015;30-01-2015;1;2015
NULL;VIR16400;39 Temuco;Santiago;30-01-2015;1;2015;30-01-2015;1;2015
NULL;VIR16401;39 Temuco;Punta Arenas;19-01-2015;1;2015;19-01-2015;1;2015
NULL;VIR16529;39 Temuco;Linares;06-02-2015;2;2015;06-02-2015;2;2015
NULL;VIR16550;39 Temuco;Constitución;25-02-2015;2;2015;25-02-2015;2;2015
NULL;VIR16552;39 Temuco;Valparaíso;26-02-2015;2;2015;26-02-2015;2;2015
NULL;VIR16555;39 Temuco;Viña del Mar;26-02-2015;2;2015;26-02-2015;2;2015
